path,class_name,label,split,width,height,aspect_ratio,file_size_bytes
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00069.jpg,Italianate architecture,26,train,1255,2232,0.5623,782858
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00267.jpg,Italianate architecture,26,train,496,382,1.2984,86130
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00331.jpg,Italianate architecture,26,train,720,1058,0.6805,230938
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00257.jpg,Italianate architecture,26,train,2409,3613,0.6668,1763590
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00010.jpg,Italianate architecture,26,train,832,1248,0.6667,453711
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00155.jpg,Italianate architecture,26,train,896,1344,0.6667,560675
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00146.jpg,Italianate architecture,26,train,1079,1619,0.6665,718992
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00376.jpg,Italianate architecture,26,train,563,730,0.7712,256262
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00354.jpg,Italianate architecture,26,train,1079,1619,0.6665,718992
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00200.jpg,Italianate architecture,26,train,832,1280,0.65,542269
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00144.jpg,Italianate architecture,26,train,631,1030,0.6126,176214
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00357.webp,Italianate architecture,26,train,1360,2046,0.6647,2993148
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00329.jpg,Italianate architecture,26,train,314,476,0.6597,48292
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00327.jpg,Italianate architecture,26,train,800,1200,0.6667,430150
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00328.jpg,Italianate architecture,26,train,736,981,0.7503,233086
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00135.jpg,Italianate architecture,26,train,235,354,0.6638,40351
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00292.jpg,Italianate architecture,26,train,1440,1800,0.8,491018
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00147.webp,Italianate architecture,26,train,720,1024,0.7031,663502
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00047.jpg,Italianate architecture,26,train,2048,3072,0.6667,1940345
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00338.jpg,Italianate architecture,26,train,564,560,1.0071,132436
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00139.jpg,Italianate architecture,26,train,611,765,0.7987,187149
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00151.jpg,Italianate architecture,26,train,574,1024,0.5605,251374
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00057.jpg,Italianate architecture,26,train,1080,1080,1.0,652732
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00054.jpg,Italianate architecture,26,train,736,1050,0.701,319470
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00313.jpg,Italianate architecture,26,train,600,601,0.9983,132813
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00079.jpg,Italianate architecture,26,train,843,671,1.2563,224354
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00133.jpg,Italianate architecture,26,train,832,1280,0.65,557080
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00059.jpg,Italianate architecture,26,train,1080,1920,0.5625,565752
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00373.jpg,Italianate architecture,26,train,1274,1274,1.0,539412
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00251.png,Italianate architecture,26,train,375,750,0.5,516667
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00274.jpg,Italianate architecture,26,train,512,640,0.8,166463
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00090.jpg,Italianate architecture,26,train,550,733,0.7503,196844
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00113.jpg,Italianate architecture,26,train,736,1177,0.6253,382841
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00179.jpg,Italianate architecture,26,train,1792,2672,0.6707,1827889
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00165.jpg,Italianate architecture,26,train,564,825,0.6836,59336
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00335.jpg,Italianate architecture,26,train,960,1201,0.7993,367699
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00275.jpg,Italianate architecture,26,train,736,1312,0.561,558960
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00324.jpg,Italianate architecture,26,train,900,1345,0.6691,565891
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00302.jpg,Italianate architecture,26,train,1402,1870,0.7497,883742
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00040.jpg,Italianate architecture,26,train,550,550,1.0,131688
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00343.jpg,Italianate architecture,26,train,880,1320,0.6667,629345
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00108.jpg,Italianate architecture,26,train,960,1201,0.7993,441886
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00211.jpg,Italianate architecture,26,train,563,660,0.853,159210
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00339.jpg,Italianate architecture,26,train,1536,2048,0.75,1085986
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00101.jpg,Italianate architecture,26,train,1500,1875,0.8,516137
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00060.jpg,Italianate architecture,26,train,800,1000,0.8,505440
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00115.jpg,Italianate architecture,26,train,800,600,1.3333,267008
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00349.jpg,Italianate architecture,26,train,896,1344,0.6667,522745
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00353.jpg,Italianate architecture,26,train,1238,2048,0.6045,721340
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00279.jpg,Italianate architecture,26,train,3024,4032,0.75,4030321
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00009.jpg,Italianate architecture,26,train,736,1312,0.561,558960
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00290.jpg,Italianate architecture,26,train,651,869,0.7491,245151
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00068.jpg,Italianate architecture,26,train,810,1080,0.75,405583
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00297.jpg,Italianate architecture,26,train,828,1319,0.6277,266950
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00126.jpg,Italianate architecture,26,train,492,1011,0.4866,209541
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00123.jpg,Italianate architecture,26,train,832,1280,0.65,542269
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00203.jpg,Italianate architecture,26,train,750,1575,0.4762,361309
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00202.jpg,Italianate architecture,26,train,698,980,0.7122,342331
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00082.jpg,Italianate architecture,26,train,800,774,1.0336,199546
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00225.jpg,Italianate architecture,26,train,896,1344,0.6667,522780
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00118.png,Italianate architecture,26,train,1024,1536,0.6667,3201218
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00132.jpg,Italianate architecture,26,train,912,1312,0.6951,668849
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Italianate architecture/italianate_architecture_00127.png,Italianate architecture,26,train,867,1300,0.6669,2203667
